,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost,,Stats Table,,,,,,,,
2779,9,0,215.9,103.8,0.6,111.5,,,,,,,,,,
2780,9,0,228.6,109,0.4,119.2,,,,,,,,,,
2781,9,7,181.9,103.7,0.9,77.3,,,,,,,,,,
2782,9,7,185.9,105.4,0.9,79.6,,,,,,,,,,
2783,9,7,195.2,107.9,1,86.3,,,,,,,,,,
2784,9,11,153.3,99.9,1.9,51.5,,,,,,,,,,
2785,9,11,172.5,105.8,1.6,65.1,,,,,,,,,,
2786,9,11,158.1,100.4,1.8,55.9,,,,,,,,,,
2787,9,8,171,102.1,1.1,67.7,,,,,,,,,,
2788,9,8,188.6,107.3,1.1,80.2,,,,,,,,,,
2789,9,8,173.6,103.6,0.9,69.1,,,,,,,,,,
2790,9,17,138.3,95.8,3.5,39,,,,,,,,,,
2791,9,17,148.5,98.9,2.9,46.8,,,,,,,,,,
2792,9,17,151.1,101.3,2.9,46.9,,,,,,,,,,
2793,9,4,190.8,102.3,1.2,87.4,,,,,,,,,,
2794,9,4,189.4,102.2,0.9,86.3,,,,,,,,,,
2795,9,4,197,104,1.1,91.9,,,,,,,,,,
2796,9,5,190,104.2,0.9,84.9,,,,,,,,,,
2797,9,5,184.5,102.3,1,81.2,,,,,,,,,,
2798,9,5,186.8,103,1,82.9,,,,,,,,,,
2799,9,16,141.4,97.4,2.6,41.5,,,,,,,,,,
2800,9,16,155.6,101.2,2.6,51.8,,,,,,,,,,
2801,9,16,147.8,102.4,2.9,42.6,,,,,,,,,,
2802,9,5,185.6,103.5,0.8,81.3,,,,,,,,,,
2803,9,5,211.8,111,0.7,100.1,,,,,,,,,,
2804,9,5,193.3,104.9,0.8,87.6,,,,,,,,,,
2805,9,17,146.2,99.3,3.4,43.5,,,,,,,,,,
2806,9,17,150.8,102.6,2.8,45.3,,,,,,,,,,
2807,9,17,152.7,103.6,2.5,46.6,,,,,,,,,,
2808,9,8,186.3,107,1,78.4,,,,,,,,,,
2809,9,8,169.3,100.7,1.6,67,,,,,,,,,,
2810,9,8,176.9,105.8,1,70.1,,,,,,,,,,
2811,9,18,151.8,104,2.8,44.9,,,,,,,,,,
2812,9,18,154.1,104.2,2.8,47.1,,,,,,,,,,
2813,9,18,146.3,101.1,3.1,42.2,,,,,,,,,,
2814,9,17,149.1,99.6,2.7,46.8,,,,,,,,,,
2815,9,17,154.7,103.6,2.5,48.7,,,,,,,,,,
2816,9,17,144.7,96.2,3.3,45.2,,,,,,,,,,
2817,9,19,142.7,96.9,3.5,42.3,,,,,,,,,,
2818,9,19,147.7,101,3.2,43.5,,,,,,,,,,
2819,9,19,145.6,99.9,3,42.7,,,,,,,,,,
2820,9,3,207,105.7,0.7,100.6,,,,,,,,,,
2821,9,3,202.9,105.7,0.8,96.4,,,,,,,,,,
2822,9,3,196.2,102.6,0.9,92.7,,,,,,,,,,
2823,9,12,164,101.9,1.8,60.2,,,,,,,,,,
2824,9,12,169.9,106,1.9,62.1,,,,,,,,,,
2825,9,12,159.8,103.3,2.2,54.3,,,,,,,,,,
2826,9,0,208.1,102.8,0.7,104.7,,,,,,,,,,
2827,9,0,213.2,102.5,0.9,109.9,,,,,,,,,,
2828,9,0,214,104.9,0.7,108.4,,,,,,,,,,
2829,9,8,181.4,105.9,1.3,74.2,,,,,,,,,,
2830,9,8,183.3,105.9,1,76.4,,,,,,,,,,
2831,9,8,182.6,105.4,1.1,76,,,,,,,,,,
2832,9,11,166.2,103.6,1.4,61.2,,,,,,,,,,
2833,9,11,172.6,106.7,1.2,64.8,,,,,,,,,,
2834,9,11,170.1,103.4,2,64.7,,,,,,,,,,
2835,9,12,159.5,102.3,1.8,55.4,,,,,,,,,,
2836,9,12,156.9,101.3,1.7,53.9,,,,,,,,,,
2837,9,12,165.5,103.4,1.9,60.2,,,,,,,,,,
2838,9,9,174.6,104.5,1.2,69,,,,,,,,,,
2839,9,9,183.5,108.8,0.8,73.9,,,,,,,,,,
2840,9,9,175,105.4,1.2,68.4,,,,,,,,,,
2841,9,19,147.8,100.5,2.9,44.3,,,,,,,,,,
2842,9,19,145.7,100,3.6,42.1,,,,,,,,,,
2843,9,19,162.9,106.1,2.7,54.1,,,,,,,,,,
2844,9,2,204.6,104.5,0.5,99.7,,,,,,,,,,
2845,9,2,191.7,100,0.8,91,,,,,,,,,,
2846,9,2,207.2,105.8,0.8,100.6,,,,,,,,,,
2847,9,1,219.2,106.8,0.8,111.6,,,,,,,,,,
2848,9,1,192.1,98.3,0.8,93,,,,,,,,,,
2849,9,1,200,100.6,0.7,98.7,,,,,,,,,,
2850,9,5,197.6,106.6,1,89.9,,,,,,,,,,
2851,9,5,196.4,106.3,0.9,89.2,,,,,,,,,,
2852,9,5,195.3,106.4,0.7,88.3,,,,,,,,,,
2853,9,13,161.7,106,1.6,54.1,,,,,,,,,,
2854,9,13,150.4,100,2.3,48,,,,,,,,,,
2855,9,13,155.9,101.9,2,51.9,,,,,,,,,,
2856,9,14,147.2,99.7,2.1,45.4,,,,,,,,,,
2857,9,14,165.7,104.7,2.1,58.9,,,,,,,,,,
2858,9,14,156,102.5,2.6,51,,,,,,,,,,
2859,9,0,216.3,105.4,0.9,110,,,,,,,,,,
2860,9,0,202.3,101.8,1,99.5,,,,,,,,,,
2861,9,0,219.1,106.2,0.6,112.3,,,,,,,,,,
2862,9,7,182.5,105.3,0.8,76.4,,,,,,,,,,
2863,9,7,188.8,106.5,1,81.4,,,,,,,,,,
2864,9,7,184.7,105.9,1.2,77.6,,,,,,,,,,
2865,9,11,163.9,102.4,1.6,60,,,,,,,,,,
2866,9,11,164.5,103,1.8,59.7,,,,,,,,,,
2867,9,11,163.7,102.5,1.3,59.9,,,,,,,,,,
2868,9,4,198,104.3,0.8,93,,,,,,,,,,
2869,9,4,194.1,103.8,0.7,89.6,,,,,,,,,,
2870,9,4,182.1,99.6,0.9,81.6,,,,,,,,,,
2871,9,13,159.2,102.7,1.7,54.9,,,,,,,,,,
2872,9,13,161.6,104,1.8,55.8,,,,,,,,,,
2873,9,13,155.5,102,2,51.6,,,,,,,,,,
2874,9,16,143,95.7,3.1,44.3,,,,,,,,,,
2875,9,16,156.9,100.9,2.7,53.4,,,,,,,,,,
2876,9,16,152,102.6,2.4,46.9,,,,,,,,,,
2877,9,19,146.5,97.9,3.7,44.9,,,,,,,,,,
2878,9,19,141,100.1,3.3,37.6,,,,,,,,,,
2879,9,19,149.3,103.7,2.7,42.9,,,,,,,,,,
2880,0,18,186.9,102.9,1.1,82.9,,,,,,,,,,
2881,0,18,176.1,98.2,1.3,76.7,,,,,,,,,,
2882,0,18,176.4,98.2,1.1,77.1,,,,,,,,,,
2883,0,14,183.9,98.8,0.9,84.2,,,,,,,,,,
2884,0,14,195.3,103.8,0.9,90.6,,,,,,,,,,
2885,0,14,188,101.6,0.7,85.8,,,,,,,,,,
2886,0,17,174.6,98.9,1.3,74.3,,,,,,,,,,
2887,0,17,171.5,96.8,1,73.6,,,,,,,,,,
2888,0,17,193.8,103.2,0.8,89.8,,,,,,,,,,
2889,0,11,197.8,101.7,1.1,95.1,,,,,,,,,,
2890,0,11,196.8,100.6,0.7,95.5,,,,,,,,,,
2891,0,11,196.1,99.5,1.2,95.4,,,,,,,,,,
2892,0,13,196.7,102.5,0.7,93.5,,,,,,,,,,
2893,0,13,199.6,103.6,0.6,95.4,,,,,,,,,,
2894,0,13,198.8,105.5,0.6,92.7,,,,,,,,,,
2895,0,2,251.4,106.6,0.4,144.4,,,,,,,,,,
2896,0,2,240.2,101.7,0.7,137.8,,,,,,,,,,
2897,0,2,248,105.4,0.4,142.2,,,,,,,,,,
2898,0,0,256.6,103.3,0.6,152.7,,,,,,,,,,
2899,0,0,252.5,103,0.6,148.9,,,,,,,,,,
2900,0,0,252.4,102.8,0.7,148.9,,,,,,,,,,
2901,0,7,218.8,102.2,0.7,115.9,,,,,,,,,,
2902,0,7,226.4,105,1.1,120.3,,,,,,,,,,
2903,0,7,240.4,109.4,0.5,130.5,,,,,,,,,,
2904,0,11,200.2,101.7,1,97.4,,,,,,,,,,
2905,0,11,200.4,102.6,0.6,97.2,,,,,,,,,,
2906,0,11,203,102.7,0.8,99.5,,,,,,,,,,
2907,0,8,216.9,104.1,0.6,112.2,,,,,,,,,,
2908,0,8,216.3,103.3,0.4,112.5,,,,,,,,,,
2909,0,8,222.1,104,0.7,117.4,,,,,,,,,,
2910,0,17,185.9,100,1.1,84.9,,,,,,,,,,
2911,0,17,182.8,99.8,1.3,81.7,,,,,,,,,,
2912,0,17,200.4,105.2,1,94.2,,,,,,,,,,
2913,0,4,244.6,106,0.8,137.8,,,,,,,,,,
2914,0,4,245.2,106.4,0.8,138.1,,,,,,,,,,
2915,0,4,227.8,100.7,0.8,126.3,,,,,,,,,,
2916,0,5,221.3,101.3,0.8,119.3,,,,,,,,,,
2917,0,5,246.2,109.4,0.6,136.3,,,,,,,,,,
2918,0,5,225.9,102.6,0.6,122.8,,,,,,,,,,
2919,0,16,189.5,101.2,1.2,87.1,,,,,,,,,,
2920,0,16,184.4,98.9,1,84.5,,,,,,,,,,
2921,0,16,177.7,99.2,1,77.5,,,,,,,,,,
2922,0,5,237.8,105.8,0.5,131.5,,,,,,,,,,
2923,0,5,223,100.8,0.8,121.5,,,,,,,,,,
2924,0,5,242.5,107.4,0.6,134.4,,,,,,,,,,
2925,0,17,181.2,100.9,1,79.3,,,,,,,,,,
2926,0,17,180.6,100.5,0.7,79.4,,,,,,,,,,
2927,0,17,190.1,101.8,1.1,87.1,,,,,,,,,,
2928,0,8,209.9,102.7,0.3,106.9,,,,,,,,,,
2929,0,8,212.9,102.5,0.7,109.7,,,,,,,,,,
2930,0,8,223.3,105.2,1,117.1,,,,,,,,,,
2931,0,18,179.4,99.8,1.1,78.6,,,,,,,,,,
2932,0,18,181.5,101.4,1.2,78.9,,,,,,,,,,
2933,0,18,181.5,99.5,1.1,80.9,,,,,,,,,,
2934,0,17,178.2,98.6,1.1,78.6,,,,,,,,,,
2935,0,17,184.3,101.4,1,81.9,,,,,,,,,,
2936,0,17,184.6,99.8,1,83.8,,,,,,,,,,
2937,0,19,180.2,98.5,1.6,80.1,,,,,,,,,,
2938,0,19,184.3,100.6,1.1,82.6,,,,,,,,,,
2939,0,19,174.4,97.2,1.3,75.9,,,,,,,,,,
2940,0,3,236.6,103.3,0.5,132.8,,,,,,,,,,
2941,0,3,235.2,102.3,0.3,132.5,,,,,,,,,,
2942,0,3,239.8,104.4,0.7,134.8,,,,,,,,,,
2943,0,12,217.4,108.2,0.5,108.6,,,,,,,,,,
2944,0,12,196.9,102.6,0.8,93.5,,,,,,,,,,
2945,0,12,198.7,103.5,0.8,94.4,,,,,,,,,,
2946,0,0,261.7,105.2,0.5,156,,,,,,,,,,
2947,0,0,251.9,103,0.6,148.2,,,,,,,,,,
2948,0,0,250.6,103.1,0.6,146.9,,,,,,,,,,
2949,0,8,209.6,100.6,0.9,108.1,,,,,,,,,,
2950,0,8,223.7,106.5,0.6,116.6,,,,,,,,,,
2951,0,8,227.5,106.9,0.4,120.1,,,,,,,,,,
2952,0,11,202.2,101.6,1.4,99.2,,,,,,,,,,
2953,0,11,207.8,104.7,0.8,102.3,,,,,,,,,,
2954,0,11,209.2,104.6,1,103.6,,,,,,,,,,
2955,0,12,208.6,105.7,0.7,102.1,,,,,,,,,,
2956,0,12,195.2,101.7,0.8,92.7,,,,,,,,,,
2957,0,12,203.3,103.8,0.6,98.9,,,,,,,,,,
2958,0,9,213.2,104,0.7,108.4,,,,,,,,,,
2959,0,9,221.3,107.5,0.8,113,,,,,,,,,,
2960,0,9,215.7,104.8,0.5,110.4,,,,,,,,,,
2961,0,19,180.2,100.4,1.2,78.6,,,,,,,,,,
2962,0,19,178.4,101.4,1.3,75.7,,,,,,,,,,
2963,0,19,177.9,98.4,1.4,78.2,,,,,,,,,,
2964,0,2,248.5,104.4,0.6,143.5,,,,,,,,,,
2965,0,2,248.1,105.7,0.6,141.9,,,,,,,,,,
2966,0,2,236.4,101.1,0.7,134.6,,,,,,,,,,
2967,0,1,245.6,101.8,0.6,143.2,,,,,,,,,,
2968,0,1,256.3,106.8,0.5,148.9,,,,,,,,,,
2969,0,1,248.7,103.1,0.8,144.8,,,,,,,,,,
2970,0,5,227.7,102.8,0.6,124.4,,,,,,,,,,
2971,0,5,242,106.1,0.7,135.2,,,,,,,,,,
2972,0,5,225.9,102.1,0.4,123.4,,,,,,,,,,
2973,0,13,182.8,98.2,0.8,83.8,,,,,,,,,,
2974,0,13,194.5,101.1,0.9,92.5,,,,,,,,,,
2975,0,13,192.1,100.7,0.8,90.5,,,,,,,,,,
2976,0,14,193.8,103.6,0.6,89.5,,,,,,,,,,
2977,0,14,194.7,103.8,0.9,90.1,,,,,,,,,,
2978,0,14,191.3,100.1,1,90.3,,,,,,,,,,
2979,0,0,255.1,103.9,0.4,150.7,,,,,,,,,,
2980,0,0,255.4,103.6,0.4,151.5,,,,,,,,,,
2981,0,0,253.2,104.2,0.3,148.7,,,,,,,,,,
2982,0,7,228.2,107,0.8,120.4,,,,,,,,,,
2983,0,7,223.2,104.3,0.7,118.2,,,,,,,,,,
2984,0,7,233.4,107.3,0.8,125.3,,,,,,,,,,
2985,0,11,205.8,104.8,0.7,100.3,,,,,,,,,,
2986,0,11,187.9,97,0.9,90,,,,,,,,,,
2987,0,11,200.5,101.5,0.8,98.2,,,,,,,,,,
2988,0,4,233.8,102.7,0.4,130.7,,,,,,,,,,
2989,0,4,233.4,102.3,0.6,130.5,,,,,,,,,,
2990,0,4,236.9,104.4,0.7,131.9,,,,,,,,,,
2991,0,13,194.2,103.5,0.7,90,,,,,,,,,,
2992,0,13,198.4,104.7,0.8,92.9,,,,,,,,,,
2993,0,13,205.7,104.6,0.7,100.4,,,,,,,,,,
2994,0,16,184.4,101.3,1,82.1,,,,,,,,,,
2995,0,16,182,100,0.9,81.2,,,,,,,,,,
2996,0,16,188.8,102.6,1,85.1,,,,,,,,,,
2997,0,19,179.4,101.8,1.2,76.4,,,,,,,,,,
2998,0,19,187.5,102.1,1.2,84.2,,,,,,,,,,
2999,0,19,187.1,103.5,1.3,82.3,,,,,,,,,,
3000,-11,18,221.7,95.1,0.8,125.8,,,,,,,,,,
3001,-11,18,209.9,92.9,0.5,116.5,,,,,,,,,,
3002,-11,18,227.3,95.8,0.7,130.9,,,,,,,,,,
3003,-11,14,247.2,103.7,0.4,143.1,,,,,,,,,,
3004,-11,14,244.4,101.4,0.4,142.6,,,,,,,,,,
3005,-11,14,240.8,98.9,0.8,141.1,,,,,,,,,,
3006,-11,17,218.8,96.5,0.9,121.4,,,,,,,,,,
3007,-11,17,241.2,104.3,0.6,136.3,,,,,,,,,,
3008,-11,17,228.7,98.9,0.5,129.3,,,,,,,,,,
3009,-11,11,247.8,98.7,0.9,148.2,,,,,,,,,,
3010,-11,11,258.2,102.8,0.4,155,,,,,,,,,,
3011,-11,11,257.2,106.2,0.7,150.3,,,,,,,,,,
3012,-11,13,241.3,100.2,0.6,140.4,,,,,,,,,,
3013,-11,13,236.7,97.7,0.4,138.6,,,,,,,,,,
3014,-11,13,246.6,103.6,0.6,142.5,,,,,,,,,,
3015,-11,2,282,97.6,0.7,183.7,,,,,,,,,,
3016,-11,2,298.5,102.8,0.5,195.3,,,,,,,,,,
3017,-11,2,296,101.4,0.6,194,,,,,,,,,,
3018,-11,0,309.9,104.8,0.7,204.4,,,,,,,,,,
3019,-11,0,313.4,105.3,0.9,207.2,,,,,,,,,,
3020,-11,0,323.3,107.3,0.9,215.1,,,,,,,,,,
3021,-11,7,274.3,104.2,0.4,169.7,,,,,,,,,,
3022,-11,7,263.9,100.5,0.6,162.8,,,,,,,,,,
3023,-11,7,272,102.5,0.7,168.8,,,,,,,,,,
3024,-11,11,269.3,106.1,1,162.2,,,,,,,,,,
3025,-11,11,256.4,102.5,0.4,153.5,,,,,,,,,,
3026,-11,11,239.3,98,0.8,140.4,,,,,,,,,,
3027,-11,8,273,105.1,0.4,167.6,,,,,,,,,,
3028,-11,8,266.4,102.6,0.6,163.2,,,,,,,,,,
3029,-11,8,268.9,102.6,0.6,165.6,,,,,,,,,,
3030,-11,17,226.4,95.8,0.5,130,,,,,,,,,,
3031,-11,17,227.3,96.3,0.6,130.4,,,,,,,,,,
3032,-11,17,236.4,101.8,0.5,134.1,,,,,,,,,,
3033,-11,4,292.1,103.6,0.5,188,,,,,,,,,,
3034,-11,4,293,104,0.7,188.3,,,,,,,,,,
3035,-11,4,282.1,100.9,0.8,180.3,,,,,,,,,,
3036,-11,5,280.3,102.4,0.7,177.1,,,,,,,,,,
3037,-11,5,291.5,105.4,0.7,185.4,,,,,,,,,,
3038,-11,5,286.4,104,0.6,181.9,,,,,,,,,,
3039,-11,16,228.1,98.3,1,128.8,,,,,,,,,,
3040,-11,16,242.8,103.7,0.5,138.6,,,,,,,,,,
3041,-11,16,227.4,98.1,0.6,128.6,,,,,,,,,,
3042,-11,5,292.4,105.8,0.5,186.1,,,,,,,,,,
3043,-11,5,292.5,106,0.7,185.7,,,,,,,,,,
3044,-11,5,291.8,105.8,0.6,185.4,,,,,,,,,,
3045,-11,17,234.1,102.4,0.4,131.2,,,,,,,,,,
3046,-11,17,223.9,95,0.9,128,,,,,,,,,,
3047,-11,17,231.8,99.3,0.6,131.9,,,,,,,,,,
3048,-11,8,274.9,104.6,0.6,169.7,,,,,,,,,,
3049,-11,8,275.7,104.7,0.8,170.3,,,,,,,,,,
3050,-11,8,271.4,102.8,0.6,168,,,,,,,,,,
3051,-11,18,230.5,98.4,0.5,131.6,,,,,,,,,,
3052,-11,18,231.2,102.3,0.2,128.7,,,,,,,,,,
3053,-11,18,233.6,101.4,0.7,131.4,,,,,,,,,,
3054,-11,17,231.4,100.3,0.5,130.6,,,,,,,,,,
3055,-11,17,233.5,102.4,0.7,130.5,,,,,,,,,,
3056,-11,17,236.3,101.2,0.6,134.5,,,,,,,,,,
3057,-11,19,223.1,95.9,0.7,126.5,,,,,,,,,,
3058,-11,19,235.4,104.1,0.7,130.6,,,,,,,,,,
3059,-11,19,237.1,105.8,0.6,130.7,,,,,,,,,,
3060,-11,3,294.1,104.8,0.4,189,,,,,,,,,,
3061,-11,3,285.6,101,0.9,183.8,,,,,,,,,,
3062,-11,3,294.4,103.4,0.5,190.5,,,,,,,,,,
3063,-11,12,258.8,104.6,0.7,153.4,,,,,,,,,,
3064,-11,12,244.7,99.8,0.4,144.4,,,,,,,,,,
3065,-11,12,250.6,102.7,0.6,147.3,,,,,,,,,,
3066,-11,0,308.9,104,0.6,204.4,,,,,,,,,,
3067,-11,0,292.4,98,0.7,193.8,,,,,,,,,,
3068,-11,0,300.6,100.1,0.8,199.8,,,,,,,,,,
3069,-11,8,277.5,104.6,0.8,172.1,,,,,,,,,,
3070,-11,8,262.8,101.4,0.7,160.7,,,,,,,,,,
3071,-11,8,273.5,104.1,0.6,168.8,,,,,,,,,,
3072,-11,11,260.9,104.6,0.5,155.8,,,,,,,,,,
3073,-11,11,267.6,104.6,0.5,162.5,,,,,,,,,,
3074,-11,11,253,102,0.8,150.3,,,,,,,,,,
3075,-11,12,252.7,102.1,0.5,150.1,,,,,,,,,,
3076,-11,12,258.6,104.5,0.7,153.3,,,,,,,,,,
3077,-11,12,245.6,100.9,0.7,144,,,,,,,,,,
3078,-11,9,267.8,103.5,0.8,163.5,,,,,,,,,,
3079,-11,9,272.3,105.4,0.7,166.2,,,,,,,,,,
3080,-11,9,251.4,98.2,0.7,152.5,,,,,,,,,,
3081,-11,19,228.3,99.9,0.8,127.6,,,,,,,,,,
3082,-11,19,218.7,96.9,0.7,121.2,,,,,,,,,,
3083,-11,19,234.2,100.5,0.7,133,,,,,,,,,,
3084,-11,2,296.3,102.4,0.3,193.6,,,,,,,,,,
3085,-11,2,293.8,103,0.8,190,,,,,,,,,,
3086,-11,2,293.2,101.5,0.9,190.8,,,,,,,,,,
3087,-11,1,307.9,105.2,0.5,202.3,,,,,,,,,,
3088,-11,1,302.9,103.9,0.8,198.2,,,,,,,,,,
3089,-11,1,304.9,103.4,0.7,200.7,,,,,,,,,,
3090,-11,5,292.9,106.3,0.5,186.2,,,,,,,,,,
3091,-11,5,281.1,103.4,0.9,176.8,,,,,,,,,,
3092,-11,5,282.2,102.4,0.9,178.9,,,,,,,,,,
3093,-11,13,249.1,102.6,0.7,145.9,,,,,,,,,,
3094,-11,13,267.2,108.4,0.4,158.4,,,,,,,,,,
3095,-11,13,249,102.6,0.9,145.5,,,,,,,,,,
3096,-11,14,248.6,101.9,0.6,146.1,,,,,,,,,,
3097,-11,14,250.5,105.4,0.7,144.3,,,,,,,,,,
3098,-11,14,229.8,97.1,0.9,131.7,,,,,,,,,,
3099,-11,0,310,103.6,0.9,205.6,,,,,,,,,,
3100,-11,0,302.6,100.4,0.7,201.5,,,,,,,,,,
3101,-11,0,308.8,103.9,0.6,204.3,,,,,,,,,,
3102,-11,7,275.2,103.1,0.6,171.5,,,,,,,,,,
3103,-11,7,281.3,104.9,0.5,176,,,,,,,,,,
3104,-11,7,277.5,103.7,0.7,173.1,,,,,,,,,,
3105,-11,11,261.2,103.1,0.6,157.4,,,,,,,,,,
3106,-11,11,246.3,98.3,0.6,147.3,,,,,,,,,,
3107,-11,11,255.7,102.6,0.7,152.4,,,,,,,,,,
3108,-11,4,288.9,103.9,0.7,184.3,,,,,,,,,,
3109,-11,4,283.4,101.6,0.9,180.9,,,,,,,,,,
3110,-11,4,295.3,105.7,0.9,188.7,,,,,,,,,,
3111,-11,13,251.9,103.4,0.4,148.1,,,,,,,,,,
3112,-11,13,254.2,105,0.4,148.7,,,,,,,,,,
3113,-11,13,246.8,100.8,0.6,145.4,,,,,,,,,,
3114,-11,16,220.7,95,0.6,125.1,,,,,,,,,,
3115,-11,16,229.6,96.5,0.5,132.6,,,,,,,,,,
3116,-11,16,238.5,101.4,0.6,136.5,,,,,,,,,,
3117,-11,19,225.1,100,0.6,124.5,,,,,,,,,,
3118,-11,19,238.9,102.2,0.9,135.8,,,,,,,,,,
3119,-11,19,233.1,103.2,0.6,129.3,,,,,,,,,,
3120,-1,18,184.6,99.4,1,84.2,,,,,,,,,,
3121,-1,18,196,102.7,1.2,92.1,,,,,,,,,,
3122,-1,18,186.1,100.7,0.9,84.5,,,,,,,,,,
3123,-1,14,196.6,103,0.9,92.7,,,,,,,,,,
3124,-1,14,189.6,101.4,0.8,87.5,,,,,,,,,,
3125,-1,14,208.2,105.8,0.7,101.8,,,,,,,,,,
3126,-1,17,183.5,96.3,1,86.3,,,,,,,,,,
3127,-1,17,190.1,101,1.2,87.9,,,,,,,,,,
3128,-1,17,180.4,100.4,0.9,79.1,,,,,,,,,,
3129,-1,11,207.6,101.8,0.6,105.2,,,,,,,,,,
3130,-1,11,202.5,102.4,0.4,99.6,,,,,,,,,,
3131,-1,11,212.5,105.2,0.9,106.3,,,,,,,,,,
3132,-1,13,184.9,97.8,0.8,86.3,,,,,,,,,,
3133,-1,13,207.3,104.3,0.7,102.3,,,,,,,,,,
3134,-1,13,202.9,102.9,1.1,99,,,,,,,,,,
3135,-1,2,255.3,104.6,0.4,150.3,,,,,,,,,,
3136,-1,2,250.6,103.7,0.5,146.3,,,,,,,,,,
3137,-1,2,249.5,103.8,0.7,145,,,,,,,,,,
3138,-1,0,265.4,105.6,0.7,159,,,,,,,,,,
3139,-1,0,271.2,106.7,0.4,164.1,,,,,,,,,,
3140,-1,0,256.4,103.2,0.6,152.7,,,,,,,,,,
3141,-1,7,217,100,0.8,116.2,,,,,,,,,,
3142,-1,7,230.5,103.5,0.7,126.3,,,,,,,,,,
3143,-1,7,216.6,101.3,0.5,114.8,,,,,,,,,,
3144,-1,11,213.5,105.2,0.7,107.7,,,,,,,,,,
3145,-1,11,217.5,105.6,0.5,111.4,,,,,,,,,,
3146,-1,11,201.8,101.6,0.5,99.7,,,,,,,,,,
3147,-1,8,225.9,103.6,0.5,121.8,,,,,,,,,,
3148,-1,8,218,102.2,0.5,115.3,,,,,,,,,,
3149,-1,8,229.6,105.5,0.7,123.4,,,,,,,,,,
3150,-1,17,180.2,98.5,0.9,80.8,,,,,,,,,,
3151,-1,17,183.7,98.6,1.2,83.9,,,,,,,,,,
3152,-1,17,193.2,101,0.8,91.4,,,,,,,,,,
3153,-1,4,234.2,100.8,0.6,132.8,,,,,,,,,,
3154,-1,4,237.5,102.9,0.4,134.1,,,,,,,,,,
3155,-1,4,234.3,102,0.6,131.7,,,,,,,,,,
3156,-1,5,232.5,102.6,0.4,129.5,,,,,,,,,,
3157,-1,5,235.9,104,0.5,131.4,,,,,,,,,,
3158,-1,5,243,107.2,0.6,135.2,,,,,,,,,,
3159,-1,16,183.8,98.7,0.9,84.2,,,,,,,,,,
3160,-1,16,178.6,97.6,0.8,80.3,,,,,,,,,,
3161,-1,16,188,103.2,1.2,83.6,,,,,,,,,,
3162,-1,5,231.4,102.2,0.7,128.5,,,,,,,,,,
3163,-1,5,222.3,99.6,0.7,122,,,,,,,,,,
3164,-1,5,241,105.1,0.6,135.4,,,,,,,,,,
3165,-1,17,189.1,101.7,0.9,86.5,,,,,,,,,,
3166,-1,17,173.8,95.4,1,77.5,,,,,,,,,,
3167,-1,17,188,100.5,0.9,86.6,,,,,,,,,,
3168,-1,8,218.9,101.9,0.8,116.2,,,,,,,,,,
3169,-1,8,236.1,109.7,0.5,125.9,,,,,,,,,,
3170,-1,8,220.2,103.2,0.5,116.5,,,,,,,,,,
3171,-1,18,195.8,104.8,1,90.1,,,,,,,,,,
3172,-1,18,187.2,100.3,1.2,85.7,,,,,,,,,,
3173,-1,18,185.1,99.2,1,84.9,,,,,,,,,,
3174,-1,17,183.5,100.6,0.9,82,,,,,,,,,,
3175,-1,17,181.1,97.6,0.9,82.7,,,,,,,,,,
3176,-1,17,174,96,1,77,,,,,,,,,,
3177,-1,19,167,93.8,1.1,72.1,,,,,,,,,,
3178,-1,19,187.5,100.6,1.2,85.6,,,,,,,,,,
3179,-1,19,185.5,102.3,1,82.3,,,,,,,,,,
3180,-1,3,248.7,104.1,0.5,144.2,,,,,,,,,,
3181,-1,3,241.6,101.6,0.8,139.1,,,,,,,,,,
3182,-1,3,245.7,103.8,0.6,141.2,,,,,,,,,,
3183,-1,12,213.6,105.2,0.8,107.6,,,,,,,,,,
3184,-1,12,195.5,99.1,1.2,95.2,,,,,,,,,,
3185,-1,12,217.8,107.4,0.5,109.9,,,,,,,,,,
3186,-1,0,257.8,103.7,0.8,153.4,,,,,,,,,,
3187,-1,0,257.4,103.2,0.7,153.6,,,,,,,,,,
3188,-1,0,259.4,103.2,0.6,155.6,,,,,,,,,,
3189,-1,8,223.3,104.2,0.6,118.5,,,,,,,,,,
3190,-1,8,224.1,104.1,0.6,119.5,,,,,,,,,,
3191,-1,8,206.1,96.6,0.7,108.8,,,,,,,,,,
3192,-1,11,197.9,100.2,0.7,97,,,,,,,,,,
3193,-1,11,206.3,102.3,0.6,103.4,,,,,,,,,,
3194,-1,11,203.8,102.5,0.7,100.5,,,,,,,,,,
3195,-1,12,213.1,105.5,0.8,106.8,,,,,,,,,,
3196,-1,12,202.5,101.1,0.7,100.8,,,,,,,,,,
3197,-1,12,195.7,99.4,0.8,95.5,,,,,,,,,,
3198,-1,9,221.6,103.8,0.6,117.2,,,,,,,,,,
3199,-1,9,210.3,101.4,0.7,108.2,,,,,,,,,,
3200,-1,9,215.2,103.8,0.5,111,,,,,,,,,,
3201,-1,19,179.6,97.4,1.1,81.1,,,,,,,,,,
3202,-1,19,191.8,100.8,0.8,90.2,,,,,,,,,,
3203,-1,19,181.7,102.2,1,78.5,,,,,,,,,,
